"organism";"seq";"address"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000047.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000047.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000046.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000046.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000045.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000045.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000044.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000044.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000043.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000043.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000042.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000042.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000041.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000041.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000040.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000040.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000039.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000039.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000038.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000038.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000037.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000037.1"
"Methanobrevibacter boviskoreani";"NZ_BAGX02000036.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAGX02000036.1"
"Methanobrevibacter curvatus";"LF651851.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651851.1"
"Methanobrevibacter curvatus";"NZ_LWMV00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV00000000.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000232.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000232.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000231.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000231.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000230.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000230.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000229.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000229.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000228.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000228.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000227.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000227.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000226.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000226.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000225.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000225.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000224.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000224.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000223.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000223.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000222.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000222.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000221.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000221.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000220.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000220.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000219.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000219.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000218.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000218.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000217.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000217.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000216.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000216.1"
"Methanobrevibacter curvatus";"NZ_LWMV01000215.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMV01000215.1"
"Methanobrevibacter cuticularis";"LF651852.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651852.1"
"Methanobrevibacter cuticularis";"NZ_LWMW00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW00000000.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000169.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000169.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000168.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000168.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000167.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000167.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000166.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000166.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000165.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000165.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000164.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000164.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000163.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000163.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000162.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000162.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000161.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000161.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000160.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000160.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000159.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000159.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000158.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000158.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000157.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000157.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000156.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000156.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000155.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000155.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000154.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000154.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000153.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000153.1"
"Methanobrevibacter cuticularis";"NZ_LWMW01000152.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMW01000152.1"
"Methanobrevibacter filiformis";"LF651853.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651853.1"
"Methanobrevibacter filiformis";"NZ_LWMT00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT00000000.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000295.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000295.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000294.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000294.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000293.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000293.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000292.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000292.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000291.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000291.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000290.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000290.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000289.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000289.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000288.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000288.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000287.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000287.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000286.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000286.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000285.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000285.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000284.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000284.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000283.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000283.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000282.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000282.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000281.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000281.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000280.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000280.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000279.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000279.1"
"Methanobrevibacter filiformis";"NZ_LWMT01000278.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMT01000278.1"
"Methanobrevibacter gottschalkii";"LF651854.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651854.1"
"Methanobrevibacter gottschalkii";"FOAK00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK00000000.1"
"Methanobrevibacter gottschalkii";"FOAK01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000001.1"
"Methanobrevibacter gottschalkii";"FOAK01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000002.1"
"Methanobrevibacter gottschalkii";"FOAK01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000003.1"
"Methanobrevibacter gottschalkii";"FOAK01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000004.1"
"Methanobrevibacter gottschalkii";"FOAK01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000005.1"
"Methanobrevibacter gottschalkii";"FOAK01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000006.1"
"Methanobrevibacter gottschalkii";"FOAK01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000007.1"
"Methanobrevibacter gottschalkii";"FOAK01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000008.1"
"Methanobrevibacter gottschalkii";"FOAK01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000009.1"
"Methanobrevibacter gottschalkii";"FOAK01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000010.1"
"Methanobrevibacter gottschalkii";"FOAK01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000011.1"
"Methanobrevibacter gottschalkii";"FOAK01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000012.1"
"Methanobrevibacter gottschalkii";"FOAK01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000013.1"
"Methanobrevibacter gottschalkii";"FOAK01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000014.1"
"Methanobrevibacter gottschalkii";"FOAK01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000015.1"
"Methanobrevibacter gottschalkii";"FOAK01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000016.1"
"Methanobrevibacter gottschalkii";"FOAK01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000017.1"
"Methanobrevibacter gottschalkii";"FOAK01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOAK01000018.1"
"Methanobrevibacter millerae";"LF651855.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651855.1"
"Methanobrevibacter millerae";"LF134249.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134249.1"
"Methanobrevibacter millerae";"LF136281.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136281.1"
"Methanobrevibacter millerae";"EU919430.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU919430.1"
"Methanobrevibacter millerae";"LG104627.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104627.1"
"Methanobrevibacter millerae";"LG085844.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085844.1"
"Methanobrevibacter millerae";"HZ485937.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485937.1"
"Methanobrevibacter millerae";"NZ_CP011266.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP011266.1"
"Methanobrevibacter millerae";"KP123412.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123412.1"
"Methanobrevibacter millerae";"KP123404.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123404.1"
"Methanobrevibacter millerae";"CP011266.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP011266.1"
"Methanobrevibacter millerae";"NR_042785.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_042785.1"
"Methanobrevibacter millerae";"KC616345.1";"https://www.ncbi.nlm.nih.gov/nuccore/KC616345.1"
"Methanobrevibacter millerae";"AY196673.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY196673.1"
"Methanobrevibacter olleyae";"FOTL00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/FOTL00000000.1"
"Methanobrevibacter olleyae";"NZ_FOTL00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL00000000.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000049.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000049.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000048.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000048.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000047.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000047.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000046.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000046.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000045.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000045.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000044.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000044.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000043.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000043.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000042.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000042.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000041.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000041.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000040.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000040.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000039.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000039.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000038.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000038.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000037.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000037.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000036.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000036.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000035.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000035.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000034.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000034.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000033.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000033.1"
"Methanobrevibacter olleyae";"NZ_FOTL01000032.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_FOTL01000032.1"
"Methanobrevibacter oralis";"LF651857.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651857.1"
"Methanobrevibacter oralis";"LF134251.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134251.1"
"Methanobrevibacter oralis";"LF136283.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136283.1"
"Methanobrevibacter oralis";"DQ251045.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ251045.1"
"Methanobrevibacter oralis";"LG104629.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104629.1"
"Methanobrevibacter oralis";"LG085846.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085846.1"
"Methanobrevibacter oralis";"LN624397.1";"https://www.ncbi.nlm.nih.gov/nuccore/LN624397.1"
"Methanobrevibacter oralis";"LN624393.1";"https://www.ncbi.nlm.nih.gov/nuccore/LN624393.1"
"Methanobrevibacter oralis";"LN610766.1";"https://www.ncbi.nlm.nih.gov/nuccore/LN610766.1"
"Methanobrevibacter oralis";"NZ_LWMU00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU00000000.1"
"Methanobrevibacter oralis";"NZ_LWMU01000136.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000136.1"
"Methanobrevibacter oralis";"NZ_LWMU01000135.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000135.1"
"Methanobrevibacter oralis";"NZ_LWMU01000134.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000134.1"
"Methanobrevibacter oralis";"NZ_LWMU01000133.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000133.1"
"Methanobrevibacter oralis";"NZ_LWMU01000132.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000132.1"
"Methanobrevibacter oralis";"NZ_LWMU01000131.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000131.1"
"Methanobrevibacter oralis";"NZ_LWMU01000130.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000130.1"
"Methanobrevibacter oralis";"NZ_LWMU01000129.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000129.1"
"Methanobrevibacter oralis";"NZ_LWMU01000128.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000128.1"
"Methanobrevibacter oralis";"NZ_LWMU01000127.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LWMU01000127.1"
"Methanobrevibacter ruminantium";"LF651858.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651858.1"
"Methanobrevibacter ruminantium";"LF134252.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134252.1"
"Methanobrevibacter ruminantium";"LF136284.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136284.1"
"Methanobrevibacter ruminantium";"AF414046.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414046.1"
"Methanobrevibacter ruminantium";"LG104630.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104630.1"
"Methanobrevibacter ruminantium";"LG085847.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085847.1"
"Methanobrevibacter ruminantium";"HZ485940.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485940.1"
"Methanobrevibacter ruminantium";"KP123415.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123415.1"
"Methanobrevibacter ruminantium";"KP123414.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123414.1"
"Methanobrevibacter ruminantium";"KP123413.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123413.1"
"Methanobrevibacter ruminantium";"KP123411.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123411.1"
"Methanobrevibacter ruminantium";"KP123410.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123410.1"
"Methanobrevibacter ruminantium";"KP123409.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123409.1"
"Methanobrevibacter ruminantium";"KP123408.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123408.1"
"Methanobrevibacter ruminantium";"KP123407.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123407.1"
"Methanobrevibacter ruminantium";"KP123406.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123406.1"
"Methanobrevibacter ruminantium";"KP123405.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123405.1"
"Methanobrevibacter ruminantium";"KP123403.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123403.1"
"Methanobrevibacter ruminantium";"KP123402.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123402.1"
"Methanobrevibacter ruminantium";"KP123401.1";"https://www.ncbi.nlm.nih.gov/nuccore/KP123401.1"
"Methanobrevibacter smithii";"LF651859.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651859.1"
"Methanobrevibacter smithii";"LF641455.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF641455.1"
"Methanobrevibacter smithii";"LF641454.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF641454.1"
"Methanobrevibacter smithii";"JQ346750.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346750.1"
"Methanobrevibacter smithii";"LF134253.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134253.1"
"Methanobrevibacter smithii";"LF136285.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136285.1"
"Methanobrevibacter smithii";"DQ251046.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ251046.1"
"Methanobrevibacter smithii";"GU385700.1";"https://www.ncbi.nlm.nih.gov/nuccore/GU385700.1"
"Methanobrevibacter smithii";"GU385699.1";"https://www.ncbi.nlm.nih.gov/nuccore/GU385699.1"
"Methanobrevibacter smithii";"DQ979860.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979860.1"
"Methanobrevibacter smithii";"DQ979859.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979859.1"
"Methanobrevibacter smithii";"DQ979858.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979858.1"
"Methanobrevibacter smithii";"DQ979857.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979857.1"
"Methanobrevibacter smithii";"DQ979856.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979856.1"
"Methanobrevibacter smithii";"DQ979855.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979855.1"
"Methanobrevibacter smithii";"DQ979854.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979854.1"
"Methanobrevibacter smithii";"DQ979853.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979853.1"
"Methanobrevibacter smithii";"DQ979852.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979852.1"
"Methanobrevibacter smithii";"DQ979851.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979851.1"
"Methanobrevibacter smithii";"DQ979850.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ979850.1"
"Methanobrevibacter thaueri";"LF651860.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651860.1"
"Methanobrevibacter thaueri";"LF134254.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134254.1"
"Methanobrevibacter thaueri";"LF136286.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136286.1"
"Methanobrevibacter thaueri";"LG104632.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104632.1"
"Methanobrevibacter thaueri";"LG085849.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085849.1"
"Methanobrevibacter thaueri";"HZ485942.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485942.1"
"Methanobrevibacter thaueri";"NR_044787.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044787.1"
"Methanobrevibacter thaueri";"U55236.1";"https://www.ncbi.nlm.nih.gov/nuccore/U55236.1"
"Methanobrevibacter woesei";"LF651861.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651861.1"
"Methanobrevibacter woesei";"LF134255.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134255.1"
"Methanobrevibacter woesei";"LF136287.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136287.1"
"Methanobrevibacter woesei";"EU919432.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU919432.1"
"Methanobrevibacter woesei";"LG104633.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104633.1"
"Methanobrevibacter woesei";"LG085850.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085850.1"
"Methanobrevibacter woesei";"HZ485943.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485943.1"
"Methanobrevibacter woesei";"NR_044788.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044788.1"
"Methanobrevibacter woesei";"U55237.1";"https://www.ncbi.nlm.nih.gov/nuccore/U55237.1"
"Methanobrevibacter woesei";"DQ445725.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445725.1"
"Methanobrevibacter woesei";"DQ445724.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445724.1"
"Methanobrevibacter woesei";"DQ445722.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445722.1"
"Methanobrevibacter woesei";"DQ445721.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445721.1"
"Methanobrevibacter woesei";"DQ445720.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445720.1"
"Methanobrevibacter woesei";"DQ445719.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445719.1"
"Methanobrevibacter woesei";"DQ445718.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445718.1"
"Methanobrevibacter woesei";"DQ445717.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445717.1"
"Methanobrevibacter woesei";"DQ445716.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445716.1"
"Methanobrevibacter woesei";"DQ445715.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ445715.1"
"Methanobrevibacter wolinii";"LF651862.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651862.1"
"Methanobrevibacter wolinii";"LF134256.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134256.1"
"Methanobrevibacter wolinii";"LF136288.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136288.1"
"Methanobrevibacter wolinii";"LG104634.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104634.1"
"Methanobrevibacter wolinii";"LG085851.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085851.1"
"Methanobrevibacter wolinii";"HZ485944.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485944.1"
"Methanobrevibacter wolinii";"NZ_JHWX00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JHWX00000000.1"
